id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	Astrocytes|Astrocytes	Astrocytes|CA1	Astrocytes|CA2_3	Astrocytes|Cajal	Astrocytes|Choroid	Astrocytes|Dentate_Gyrus	Astrocytes|Fibroblast	Astrocytes|Inhibitory_Neurons	Astrocytes|MFOL	Astrocytes|MOL	Astrocytes|Macrophage	Astrocytes|Microglia	Astrocytes|NFOL	Astrocytes|OPC	Astrocytes|Pericyte	Astrocytes|Unidentified_Neurons	Astrocytes|VLMC	Astrocytes|Vascular	Astrocytes|subiculum	CA1|Astrocytes	CA1|CA1	CA1|CA2_3	CA1|Cajal	CA1|Choroid	CA1|Dentate_Gyrus	CA1|Fibroblast	CA1|Inhibitory_Neurons	CA1|MFOL	CA1|MOL	CA1|Macrophage	CA1|Microglia	CA1|NFOL	CA1|OPC	CA1|Pericyte	CA1|Unidentified_Neurons	CA1|VLMC	CA1|Vascular	CA1|subiculum	CA2_3|Astrocytes	CA2_3|CA1	CA2_3|CA2_3	CA2_3|Cajal	CA2_3|Choroid	CA2_3|Dentate_Gyrus	CA2_3|Fibroblast	CA2_3|Inhibitory_Neurons	CA2_3|MFOL	CA2_3|MOL	CA2_3|Macrophage	CA2_3|Microglia	CA2_3|NFOL	CA2_3|OPC	CA2_3|Pericyte	CA2_3|Unidentified_Neurons	CA2_3|VLMC	CA2_3|Vascular	CA2_3|subiculum	Cajal|Astrocytes	Cajal|CA1	Cajal|CA2_3	Cajal|Cajal	Cajal|Choroid	Cajal|Dentate_Gyrus	Cajal|Fibroblast	Cajal|Inhibitory_Neurons	Cajal|MFOL	Cajal|MOL	Cajal|Macrophage	Cajal|Microglia	Cajal|NFOL	Cajal|OPC	Cajal|Pericyte	Cajal|Unidentified_Neurons	Cajal|VLMC	Cajal|Vascular	Cajal|subiculum	Choroid|Astrocytes	Choroid|CA1	Choroid|CA2_3	Choroid|Cajal	Choroid|Choroid	Choroid|Dentate_Gyrus	Choroid|Fibroblast	Choroid|Inhibitory_Neurons	Choroid|MFOL	Choroid|MOL	Choroid|Macrophage	Choroid|Microglia	Choroid|NFOL	Choroid|OPC	Choroid|Pericyte	Choroid|Unidentified_Neurons	Choroid|VLMC	Choroid|Vascular	Choroid|subiculum	Dentate_Gyrus|Astrocytes	Dentate_Gyrus|CA1	Dentate_Gyrus|CA2_3	Dentate_Gyrus|Cajal	Dentate_Gyrus|Choroid	Dentate_Gyrus|Dentate_Gyrus	Dentate_Gyrus|Fibroblast	Dentate_Gyrus|Inhibitory_Neurons	Dentate_Gyrus|MFOL	Dentate_Gyrus|MOL	Dentate_Gyrus|Macrophage	Dentate_Gyrus|Microglia	Dentate_Gyrus|NFOL	Dentate_Gyrus|OPC	Dentate_Gyrus|Pericyte	Dentate_Gyrus|Unidentified_Neurons	Dentate_Gyrus|VLMC	Dentate_Gyrus|Vascular	Dentate_Gyrus|subiculum	Fibroblast|Astrocytes	Fibroblast|CA1	Fibroblast|CA2_3	Fibroblast|Cajal	Fibroblast|Choroid	Fibroblast|Dentate_Gyrus	Fibroblast|Fibroblast	Fibroblast|Inhibitory_Neurons	Fibroblast|MFOL	Fibroblast|MOL	Fibroblast|Macrophage	Fibroblast|Microglia	Fibroblast|NFOL	Fibroblast|OPC	Fibroblast|Pericyte	Fibroblast|Unidentified_Neurons	Fibroblast|VLMC	Fibroblast|Vascular	Fibroblast|subiculum	Inhibitory_Neurons|Astrocytes	Inhibitory_Neurons|CA1	Inhibitory_Neurons|CA2_3	Inhibitory_Neurons|Cajal	Inhibitory_Neurons|Choroid	Inhibitory_Neurons|Dentate_Gyrus	Inhibitory_Neurons|Fibroblast	Inhibitory_Neurons|Inhibitory_Neurons	Inhibitory_Neurons|MFOL	Inhibitory_Neurons|MOL	Inhibitory_Neurons|Macrophage	Inhibitory_Neurons|Microglia	Inhibitory_Neurons|NFOL	Inhibitory_Neurons|OPC	Inhibitory_Neurons|Pericyte	Inhibitory_Neurons|Unidentified_Neurons	Inhibitory_Neurons|VLMC	Inhibitory_Neurons|Vascular	Inhibitory_Neurons|subiculum	MFOL|Astrocytes	MFOL|CA1	MFOL|CA2_3	MFOL|Cajal	MFOL|Choroid	MFOL|Dentate_Gyrus	MFOL|Fibroblast	MFOL|Inhibitory_Neurons	MFOL|MFOL	MFOL|MOL	MFOL|Macrophage	MFOL|Microglia	MFOL|NFOL	MFOL|OPC	MFOL|Pericyte	MFOL|Unidentified_Neurons	MFOL|VLMC	MFOL|Vascular	MFOL|subiculum	MOL|Astrocytes	MOL|CA1	MOL|CA2_3	MOL|Cajal	MOL|Choroid	MOL|Dentate_Gyrus	MOL|Fibroblast	MOL|Inhibitory_Neurons	MOL|MFOL	MOL|MOL	MOL|Macrophage	MOL|Microglia	MOL|NFOL	MOL|OPC	MOL|Pericyte	MOL|Unidentified_Neurons	MOL|VLMC	MOL|Vascular	MOL|subiculum	Macrophage|Astrocytes	Macrophage|CA1	Macrophage|CA2_3	Macrophage|Cajal	Macrophage|Choroid	Macrophage|Dentate_Gyrus	Macrophage|Fibroblast	Macrophage|Inhibitory_Neurons	Macrophage|MFOL	Macrophage|MOL	Macrophage|Macrophage	Macrophage|Microglia	Macrophage|NFOL	Macrophage|OPC	Macrophage|Pericyte	Macrophage|Unidentified_Neurons	Macrophage|VLMC	Macrophage|Vascular	Macrophage|subiculum	Microglia|Astrocytes	Microglia|CA1	Microglia|CA2_3	Microglia|Cajal	Microglia|Choroid	Microglia|Dentate_Gyrus	Microglia|Fibroblast	Microglia|Inhibitory_Neurons	Microglia|MFOL	Microglia|MOL	Microglia|Macrophage	Microglia|Microglia	Microglia|NFOL	Microglia|OPC	Microglia|Pericyte	Microglia|Unidentified_Neurons	Microglia|VLMC	Microglia|Vascular	Microglia|subiculum	NFOL|Astrocytes	NFOL|CA1	NFOL|CA2_3	NFOL|Cajal	NFOL|Choroid	NFOL|Dentate_Gyrus	NFOL|Fibroblast	NFOL|Inhibitory_Neurons	NFOL|MFOL	NFOL|MOL	NFOL|Macrophage	NFOL|Microglia	NFOL|NFOL	NFOL|OPC	NFOL|Pericyte	NFOL|Unidentified_Neurons	NFOL|VLMC	NFOL|Vascular	NFOL|subiculum	OPC|Astrocytes	OPC|CA1	OPC|CA2_3	OPC|Cajal	OPC|Choroid	OPC|Dentate_Gyrus	OPC|Fibroblast	OPC|Inhibitory_Neurons	OPC|MFOL	OPC|MOL	OPC|Macrophage	OPC|Microglia	OPC|NFOL	OPC|OPC	OPC|Pericyte	OPC|Unidentified_Neurons	OPC|VLMC	OPC|Vascular	OPC|subiculum	Pericyte|Astrocytes	Pericyte|CA1	Pericyte|CA2_3	Pericyte|Cajal	Pericyte|Choroid	Pericyte|Dentate_Gyrus	Pericyte|Fibroblast	Pericyte|Inhibitory_Neurons	Pericyte|MFOL	Pericyte|MOL	Pericyte|Macrophage	Pericyte|Microglia	Pericyte|NFOL	Pericyte|OPC	Pericyte|Pericyte	Pericyte|Unidentified_Neurons	Pericyte|VLMC	Pericyte|Vascular	Pericyte|subiculum	Unidentified_Neurons|Astrocytes	Unidentified_Neurons|CA1	Unidentified_Neurons|CA2_3	Unidentified_Neurons|Cajal	Unidentified_Neurons|Choroid	Unidentified_Neurons|Dentate_Gyrus	Unidentified_Neurons|Fibroblast	Unidentified_Neurons|Inhibitory_Neurons	Unidentified_Neurons|MFOL	Unidentified_Neurons|MOL	Unidentified_Neurons|Macrophage	Unidentified_Neurons|Microglia	Unidentified_Neurons|NFOL	Unidentified_Neurons|OPC	Unidentified_Neurons|Pericyte	Unidentified_Neurons|Unidentified_Neurons	Unidentified_Neurons|VLMC	Unidentified_Neurons|Vascular	Unidentified_Neurons|subiculum	VLMC|Astrocytes	VLMC|CA1	VLMC|CA2_3	VLMC|Cajal	VLMC|Choroid	VLMC|Dentate_Gyrus	VLMC|Fibroblast	VLMC|Inhibitory_Neurons	VLMC|MFOL	VLMC|MOL	VLMC|Macrophage	VLMC|Microglia	VLMC|NFOL	VLMC|OPC	VLMC|Pericyte	VLMC|Unidentified_Neurons	VLMC|VLMC	VLMC|Vascular	VLMC|subiculum	Vascular|Astrocytes	Vascular|CA1	Vascular|CA2_3	Vascular|Cajal	Vascular|Choroid	Vascular|Dentate_Gyrus	Vascular|Fibroblast	Vascular|Inhibitory_Neurons	Vascular|MFOL	Vascular|MOL	Vascular|Macrophage	Vascular|Microglia	Vascular|NFOL	Vascular|OPC	Vascular|Pericyte	Vascular|Unidentified_Neurons	Vascular|VLMC	Vascular|Vascular	Vascular|subiculum	subiculum|Astrocytes	subiculum|CA1	subiculum|CA2_3	subiculum|Cajal	subiculum|Choroid	subiculum|Dentate_Gyrus	subiculum|Fibroblast	subiculum|Inhibitory_Neurons	subiculum|MFOL	subiculum|MOL	subiculum|Macrophage	subiculum|Microglia	subiculum|NFOL	subiculum|OPC	subiculum|Pericyte	subiculum|Unidentified_Neurons	subiculum|VLMC	subiculum|Vascular	subiculum|subiculum
CPI-CS0C16967C6	ACVR1_BMPR2_BMP6	complex:ACVR1_BMPR2	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.116					0.8336783512		1.1131751827										0.389469175							0.9861862992		1.2656831307										0.541977123							1.0205903205		1.300087152										0.5763811443																										0.8440640674		1.1235608989										0.3998548912							0.9961841223		1.2756809538										0.5519749461							0.8546065524		1.1341033839										0.4103973762							0.9166317475		1.196128579										0.4724225713																																																																0.9136234746		1.1931203062										0.4694142984							0.8283923184		1.1078891499										0.3841831422							0.8464949982		1.1259918297										0.402285822																										0.8521524615		1.131649293										0.4079432853							0.9000359445		1.179532776										0.4558267683							0.886026469		1.1655233005										0.4418172928							0.897463405		1.1769602365										0.4532542288		
CPI-SC0EEF3A379	LAMC1_a6b1 complex	simple:P11047	complex:a6b1 complex	ENSG00000135862		True	False	False	curated	True	0.116																				0.3509234094											0.4265730563						0.4599870779		0.3118922347											0.3875418816						0.4209559032																					0.2933563641											0.369006011						0.4024200326		0.3607476242											0.4363972711						0.4698112927		0.5456247157											0.6212743625						0.6546883842		0.2805090711											0.356158718						0.3895727396																					0.2995960904											0.3752457372						0.4086597589																																								0.4324849656											0.5081346125						0.5415486341		0.3866891612											0.462338808						0.4957528297		0.6891160511											0.764765698						0.7981797196		0.2565770196											0.3322266665						0.3656406881		0.3530923635											0.4287420104						0.462156032		0.3120800503											0.3877296972						0.4211437188		0.2889865881											0.3646362349						0.3980502566	
CPI-CS0E1BF543E	ACVR1_BMPR2_BMP5	complex:ACVR1_BMPR2	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.116							0.2998514438								0.3269463302		0.5564402844									0.4523593918								0.4794542782		0.7089482324									0.486763413								0.5138582994		0.7433522536																												0.31023716								0.3373320463		0.5668260005									0.4623572148								0.4894521012		0.7189460554									0.320779645								0.3478745314		0.5773684856									0.3828048401								0.4098997264		0.6393936806																																																																		0.3797965672								0.4068914536		0.6363854078									0.294565411								0.3216602973		0.5511542516									0.3126680908								0.3397629772		0.5692569314																												0.318325554								0.3454204404		0.5749143946									0.366209037								0.3933039234		0.6227978776									0.3521995615								0.3792944479		0.6087884021									0.3636364976								0.3907313839		0.6202253381		
CPI-SS0D41C7AF5	EPHB1_EFNB3	simple:P54762	simple:Q15768	ENSG00000154928	ENSG00000108947	False	True	True	curated	False	0.122		0.2974578559				0.3232675454			0.4373814828	0.476705367									0.2734206755									0.2979299051	0.3372537892											0.4007370281	0.3707020427			0.4265467176			0.540660655	0.5799845392			0.3813518557						0.3766998477																																															0.3701938784	0.4095177626																																																	0.3901416653	0.3601066799			0.4159513548			0.5300652921	0.5693891763			0.3707564928						0.3661044848		0.6479504599	0.6179154745			0.6737601494			0.7878740867	0.8271979709			0.6285652875						0.6239132794																																								0.6369855918	0.6069506064			0.6627952813			0.7769092186	0.8162331028			0.6176004193						0.6129484113																																												0.2941678865			0.4082818238	0.447605708																																																	0.2772865373				0.3030962268			0.4172101641	0.4565340483									
CPI-SS0586F2596	EPHB2_EFNA5	simple:P29323	simple:P52803	ENSG00000133216	ENSG00000184349	False	True	False	curated	False	0.122																					0.3092596347	0.2344941276		0.5173368478		0.2982982403	0.5430643908								0.4120359035	0.7548406473		0.4188739939		0.4542396626	0.3794741554		0.6623168757		0.4432782682	0.6880444187								0.5570159314	0.8998206752		0.5638540218																																								0.2928084306			0.5008856438		0.2818470363	0.5266131867								0.3955846994	0.7383894433		0.4024227898																					0.2504356812			0.4585128944			0.4842404373								0.3532119501	0.6960166939		0.3600500405																																																																																																																																							0.2650878827			0.4731650958		0.2541264883	0.4988926388								0.3678641515	0.7106688953		0.3747022419																																								0.3283989108	0.2536334037		0.5364761239		0.3174375164	0.5622036669								0.4311751796	0.7739799234		0.43801327
CPI-SS0AB647854	GPR37_PSAP	simple:O15354	simple:P07602	ENSG00000170775	ENSG00000197746	True	True	False	guidetopharmacology.org	False	0.125																																																																																																																																																									0.4633057991	0.3232609816	0.3199670859		0.6877643412	0.327086937	0.3805487089	0.352377722	0.3794557428	0.3483586042	0.5229792829	0.4392118351	0.3475509751	0.3851407137		0.4070840878	0.3924614949	0.4247096904	0.3258742967	0.4891646242	0.3491198067	0.3458259111	0.3415051492	0.7136231664	0.3529457621	0.4064075341	0.3782365471	0.4053145679	0.3742174293	0.548838108	0.4650706602	0.3734098002	0.4109995388	0.3552596173	0.4329429129	0.41832032	0.4505685156	0.3517331219																																							0.4197387391				0.6441972812		0.3369816489		0.3358886828		0.4794122229	0.3956447751		0.3415736537		0.3635170278		0.3811426304																																																																																																																			
CPI-SS0B3829651	CADM3_EPB41L1	simple:Q8N126	simple:Q9H4G0	ENSG00000162706	ENSG00000088367	False	False	False	curated	False	0.125																					0.3243331756	0.3178933933			0.4341887413		0.4875886264											0.3545249421		0.3829136562	0.3764738739			0.4927692219		0.546169107					0.394308724			0.3494540289			0.4131054227		0.3319254142	0.3254856319			0.4417809799		0.495180865											0.3621171807																					0.3125886066	0.3061488244			0.4224441724		0.4758440575											0.3427803731																					0.333221591	0.3267818088			0.4430771568		0.4964770418					0.3446166588						0.3634133575																																																																																		0.4049505296		0.4583504147											0.3252867303																																								0.3794238705	0.3729840882			0.4892794362		0.5426793213					0.3908189382			0.3459642431			0.4096156369																																								0.3379173908	0.3314776086			0.4477729565		0.5011728416					0.3493124586			0.3044577635			0.3681091573
CPI-SS033CB0BB2	CXADR_FAM3C	simple:P78310	simple:Q92520	ENSG00000154639	ENSG00000196937	True	True	False	IMEx,IntAct	False	0.125																									0.1639220367		0.1381166491					0.1755322247	0.1946430596			0.1976391792								0.2051697234		0.1793643358					0.2167799114	0.2358907463			0.2388868659								0.2126828135		0.1868774259					0.2242930015	0.2434038364			0.2463999559								0.2625423188		0.2367369311					0.2741525068	0.2932633416			0.2962594612																											0.2310631402		0.2052577526					0.2426733282	0.2617841631			0.2647802827								0.1789049951		0.1530996075					0.1905151831	0.209626018			0.2126221375																																																																																																																																													0.169322921		0.1435175334					0.1809331091	0.2000439439			0.2030400635								0.3531472921		0.3273419045					0.3647574801	0.383868315			0.3868644345																											0.1881923607		0.1623869731					0.1998025487	0.2189133836			0.2219095032		
CPI-SS0178F5C45	TGFB2_TGFBR3	simple:P61812	simple:Q03167	ENSG00000092969	ENSG00000069702	True	False	True	curated	False	0.127																					0.2671456048	0.4555949025		0.4340426716	0.3388034563	0.776268212								0.2953293959		0.7524782972	0.2941177746			0.3849316291	0.5733809268		0.5518286959	0.4565894806	0.8940542363	0.2556200296							0.4131154202	0.2854877161	0.8702643215	0.4119037989	0.2845309887																					0.5234435672	0.7118928649		0.690340634	0.5951014187	1.0325661744	0.3941319677							0.5516273583	0.4239996542	1.0087762596	0.5504157369	0.4230429268		0.3242658028	0.5127151005		0.4911628696	0.3959236543	0.8333884101								0.3524495939		0.8095984953	0.3512379726																																																																																																																																																																																																																				0.3333775243	0.521826822		0.5002745911	0.4050353758	0.8425001315								0.3615613154		0.8187102167	0.360349694																				
CPI-SS028688B7B	EFNA5_EPHA7	simple:P52803	simple:Q15375	ENSG00000184349	ENSG00000135333	False	False	True	curated	False	0.127																					0.6788921884	0.8612482176			1.1488631878															0.6041266813	0.7864827105			1.0740976807																																		0.8869694015	1.0693254307			1.356940401	0.7552750177	0.7287816775								0.6715188982			0.6738043435																					0.667930794	0.8502868232			1.1379017935															0.9126969445	1.0950529737			1.3826679439	0.7810025606	0.7545092204								0.6972464412			0.6995318864																																																																																																																																							0.7816684572	0.9640244864			1.2516394567	0.6499740734	0.6234807332											0.5685033992		1.124473201	1.3068292303	0.8093818207	0.7145224836	1.5944442005	0.9927788172	0.966285477								0.9090226977	0.8273117356		0.911308143																					0.7885065476	0.9708625768			1.2584775471	0.6568121638	0.6303188236								0.5730560443			0.5753414896
CPI-SS0A874F65F	LGR4_RSPO3	simple:Q9BXB1	simple:Q9BXY4	ENSG00000205213	ENSG00000146374	True	True	False	guidetopharmacology.org	False	0.127		0.4305755562		0.4162511076		0.3292668482											0.979271932		0.3361575871		0.2647382691		0.2504138205		0.1634295611											0.813434645		0.1703203		0.2585186216		0.244194173													0.8072149975		0.1641006526																					0.2776417776		0.263317329													0.8263381535		0.1832238086		0.267430832		0.2531063835		0.1661221241											0.8161272079		0.173012863		0.4726415775		0.458317129		0.3713328696											1.0213379534		0.3782236085		0.2720195912		0.2576951426		0.1707108832											0.8207159671		0.1776016221																																																																																																																																							0.2415726512		0.2272482027													0.7902690271				0.3846458198		0.3703213712		0.2833371119											0.9333421957		0.2902278508																					0.265918041		0.2515935925		0.1646093331											0.8146144169		0.171500072
CPI-SS0415CC75D	MERTK_GAS6	simple:Q12866	simple:Q14393	ENSG00000153208	ENSG00000183087	True	True	False	guidetopharmacology.org	False	0.127		1.1801093609	1.1910726899	1.2259242793	1.3510115845			1.2058357237			1.3117188301					1.2034726767		1.2738870284	1.1949620194																																																														0.3426449128																																						0.3892098221						0.3499170677							0.312085266																																																												0.7848035879	0.795766917	0.8306185063	0.9557058116			0.8105299508			0.9164130571					0.8081669037		0.8785812555	0.7996562465		1.2155783284	1.2265416575	1.2613932468	1.3864805521			1.2413046913			1.3471877976					1.2389416442		1.309355996	1.230430987																					0.3571369088	0.3681002378	0.4029518272	0.5280391324			0.3828632716			0.488746378					0.3805002246		0.4509145763	0.3719895673					0.4575741187						0.4182813643							0.3804495626																																												0.4243539207						0.3850611663							0.3472293646																				
CPI-SS087B53ABF	JAM2_JAM3	simple:P57087	simple:Q9BX67	ENSG00000154721	ENSG00000166086	True	False	False	curated	False	0.136		0.3481352869	0.2424333284	0.2470772426		0.2095698026		0.2173856453	0.4497460783	0.5326522091			0.7395218121	0.3666600435	0.2776722103	0.2990016842			0.3208621475																																																																																																																																																																																																																			0.3762476395	0.270545681	0.2751895951		0.2376821552		0.2454979978	0.4778584309	0.5607645617			0.7676341647	0.3947723961	0.3057845629	0.3271140368			0.3489745001		0.3989313294	0.293229371	0.2978732851		0.2603658452		0.2681816878	0.5005421208	0.5834482516			0.7903178546	0.4174560861	0.3284682528	0.3497977267			0.37165819																																																											0.4903497181	0.3846477596	0.3892916738		0.3517842339		0.3596000765	0.5919605095	0.6748666403			0.8817362433	0.5088744748	0.4198866415	0.4412161154	0.3384750264		0.4630765787																			
CPI-SS0B02DE712	EGFR_NRG1	simple:P00533	simple:Q02297	ENSG00000146648	ENSG00000157168	True	True	True	I2D,IMEx,InnateDB-All,IntAct	False	0.136		1.2482790859	0.6534523063	1.6432939695		1.2092421043		0.7383470519					1.2275860153	1.0186511535		1.500480315			1.7437848036																																																											0.9869127876		1.3819276712		0.947875806							0.966219717	0.7572848552		1.2391140168			1.4824185054																					1.1776831476		1.5726980312		1.138646166		0.6677511136					1.156990077	0.9480552152		1.4298843767			1.6731888653		1.0115345034		1.406549387		0.9724975218							0.9908414328	0.781906571		1.2637357326			1.5070402211																																								0.9945927731		1.3896076567		0.9555557915							0.9738997025	0.7649648407		1.2467940023			1.4900984909																																																																																																	1.6336351223	1.0388083427	2.0286500059	0.8979496561	1.5945981407		1.1237030883					1.6129420517	1.4040071899		1.8858363514	0.9285231475		2.12914084																																						
CPI-SS082900482	GPR37L1_PSAP	simple:O60883	simple:P07602	ENSG00000170075	ENSG00000197746	True	True	False	guidetopharmacology.org	False	0.139	0.6395890393	0.4995442218	0.4962503262	0.4919295643	0.8640475815	0.5033701772	0.5568319492	0.5286609622	0.5557389831	0.5246418444	0.6992625231	0.6154950753	0.5238342153	0.5614239539	0.5056840324	0.583367328	0.5687447351	0.6009929307	0.502157537																																																																																																																																																																																																																		0.4507454278				0.6752039699	0.3145265656	0.3679883376	0.3398173506	0.3668953715	0.3357982328	0.5104189116	0.4266514637		0.3725803424		0.3945237164	0.3799011236	0.4121493191	0.3133139254	0.470724373	0.3306795555	0.3273856599		0.6951829151	0.3345055109	0.3879672828	0.3597962959	0.3868743167	0.3557771781	0.5303978568	0.446630409	0.354969549	0.3925592876		0.4145026617	0.3998800688	0.4321282643	0.3332928707																																																																																															
CPI-SC092C3E4DF	FN1_a8b1 complex	simple:P02751	complex:a8b1 complex	ENSG00000115414		True	False	False	curated	True	0.141																																																																																																																																																																																																																																																																																														0.1980749124	0.2565339421	0.219812929	0.253985285	0.2053973325	0.1908695232	0.3058258959	0.2476943964			0.2067561889	0.2455042459	0.2606432227	0.2364588063	0.3479738964	0.2107426516	0.3708794045	0.3697392691	0.2528178865	0.618330308	0.6767893376	0.6400683245	0.6742406805	0.6256527281	0.6111249187	0.7260812915	0.667949792			0.6270115845	0.6657596415	0.6808986183	0.6567142019	0.768229292	0.6309980471	0.7911348001	0.7899946647	0.6730732821	0.5357781986	0.5942372282	0.5575162151	0.5916885711	0.5431006187	0.5285728093	0.6435291821	0.5853976826			0.5444594751	0.5832075321	0.5983465089	0.5741620925	0.6856771826	0.5484459377	0.7085826907	0.7074425553	0.5905211727																			
CPI-CS0F6CFB979	BMPR1A_BMPR2_BMP6	complex:BMPR1A_BMPR2	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.15					0.9305744262		1.2100712578										0.48636525							1.0043998602		1.2838966917										0.560190684							1.0102475891		1.2897444206										0.5660384129							0.9458339429		1.2253307745										0.5016247668							0.9802064077		1.2597032392										0.5359972315							0.990814639		1.2703114705										0.5466054628							0.9698928737		1.2493897052										0.5256836975							0.9538585885		1.23335542										0.5096494123																										0.8489198401		1.1284166716										0.4047106639							1.1295420313		1.4090388628										0.6853328551							0.9755496568		1.2550464883										0.5313404806							0.9242097752		1.2037066067										0.480000599							0.9216096272		1.2011064587										0.477400451							0.8750441019		1.1545409335										0.4308349257							0.9297063769		1.2092032084										0.4854972007							1.1738993911		1.4533962227										0.729690215							1.3674063392		1.6469031707										0.923197163							0.9847422169		1.2642390485										0.5405330407		
CPI-SS09E3F5044	EFNA5_EPHA5	simple:P52803	simple:P54756	ENSG00000184349	ENSG00000145242	False	False	True	curated	False	0.15																					1.2860660915	1.2024990759			0.9525132326		1.0938169943						0.8789411072		0.8367265126			1.2793594851		1.2113005844	1.1277335688			0.8777477255		1.0190514872											1.204593978																					1.4941433046	1.4105762891			1.1605904458		1.3018942075						1.0870183204		1.0448037258			1.4874366983																					1.2751046971	1.1915376816			0.9415518383		1.0828556						0.8679797129					1.2683980908		1.5198708476	1.4363038321			1.1863179887		1.3276217504						1.1127458633		1.0705312687			1.5131642412																																																																																																																																							1.3888423603	1.3052753448			1.0552895015		1.1965932632						0.9817173761		0.9395027815			1.382135754	0.9421209709	1.7316471041	1.6480800886			1.3980942453		1.539398007						1.3245221199		1.2823075253			1.7249404978																					1.3956804507	1.3121134352			1.0621275919		1.2034313536						0.9885554665		0.9463408719			1.3889738443
CPI-SS09C06644C	CADM3_CADM1	simple:Q8N126	simple:Q9BY67	ENSG00000162706	ENSG00000182985	False	False	False	curated	False	0.15																				1.2590172447	1.015559381	0.8620093865			0.8769475299		1.022784597											1.0942774244	1.3175977253	1.0741398616	0.9205898671			0.9355280105		1.0813650777				0.8929540692	0.9583118599			0.8945853662			1.1528579051	1.2666094833	1.0231516196	0.8696016251			0.8845397685		1.0303768356											1.101869663																				1.2472726757	1.003814812	0.8502648176			0.865202961		1.0110400281											1.0825328555																				1.2679056601	1.0244477964	0.870897802			0.8858359454		1.0316730125				0.843262004							1.1031658399																																																																													1.2297790329	0.9863211692						0.9935463853											1.0650392127																																							1.3141079395	1.0706500758	0.9171000814			0.9320382248		1.0778752919				0.8894642835	0.9548220742			0.8910955805			1.1493681193																																							1.2726014599	1.0291435962	0.8755936017			0.8905317451		1.0363688123				0.8479578038							1.1078616397
